,trial,choice,result,game_state,scheduled_probability,rt_central,rt_choice,time_start,time_end,subject,date,med_program_file,session
185,186,melioration,rewarded,0,0.3333,1.11,1.14,2946.96,2962.21,P327,06/06/17,harvard_game_pigeons,s04
186,187,melioration,rewarded,0,0.3333,0.59,2.87,2964.21,2980.67,P327,06/06/17,harvard_game_pigeons,s04
187,188,melioration,rewarded,0,0.3333,0.65,1.39,2982.67,2997.71,P327,06/06/17,harvard_game_pigeons,s04
188,189,melioration,not_rewarded,0,0.3333,0.89,1.62,2999.71,3012.22,P327,06/06/17,harvard_game_pigeons,s04
189,190,melioration,not_rewarded,0,0.3333,1.19,1.0,3014.22,3026.41,P327,06/06/17,harvard_game_pigeons,s04
190,191,melioration,rewarded,0,0.3333,1.19,0.84,3028.41,3043.44,P327,06/06/17,harvard_game_pigeons,s04
191,192,melioration,not_rewarded,0,0.3333,1.3,0.92,3045.44,3057.66,P327,06/06/17,harvard_game_pigeons,s04
192,193,melioration,not_rewarded,0,0.3333,0.77,2.07,3059.66,3072.5,P327,06/06/17,harvard_game_pigeons,s04
193,194,melioration,not_rewarded,0,0.3333,0.5,1.25,3074.5,3086.25,P327,06/06/17,harvard_game_pigeons,s04
194,195,melioration,not_rewarded,0,0.3333,0.75,2.48,3088.25,3101.48,P327,06/06/17,harvard_game_pigeons,s04
195,196,melioration,not_rewarded,0,0.3333,0.61,1.16,3103.48,3115.25,P327,06/06/17,harvard_game_pigeons,s04
196,197,melioration,not_rewarded,0,0.3333,1.01,2.12,3117.25,3130.38,P327,06/06/17,harvard_game_pigeons,s04
197,198,melioration,not_rewarded,0,0.3333,0.94,1.02,3132.38,3144.34,P327,06/06/17,harvard_game_pigeons,s04
198,199,melioration,not_rewarded,0,0.3333,1.0,1.46,3146.34,3158.8,P327,06/06/17,harvard_game_pigeons,s04
199,200,melioration,rewarded,0,0.3333,1.07,0.84,3160.8,3175.71,P327,06/06/17,harvard_game_pigeons,s04
200,201,melioration,not_rewarded,0,0.3333,0.97,0.74,3177.71,3189.42,P327,06/06/17,harvard_game_pigeons,s04
201,202,melioration,rewarded,0,0.3333,0.64,2.35,3191.42,3207.41,P327,06/06/17,harvard_game_pigeons,s04
202,203,melioration,not_rewarded,0,0.3333,2.15,1.17,3209.41,3222.73,P327,06/06/17,harvard_game_pigeons,s04
203,204,melioration,not_rewarded,0,0.3333,0.54,0.79,3224.73,3236.06,P327,06/06/17,harvard_game_pigeons,s04
204,205,melioration,not_rewarded,0,0.3333,0.68,1.18,3238.06,3249.92,P327,06/06/17,harvard_game_pigeons,s04
205,206,melioration,not_rewarded,0,0.3333,0.63,1.28,3251.92,3263.83,P327,06/06/17,harvard_game_pigeons,s04
206,207,melioration,not_rewarded,0,0.3333,1.25,0.94,3265.83,3278.02,P327,06/06/17,harvard_game_pigeons,s04
207,208,melioration,not_rewarded,0,0.3333,1.43,2.25,3280.02,3293.7,P327,06/06/17,harvard_game_pigeons,s04
208,209,melioration,rewarded,0,0.3333,2.96,1.04,3295.7,3312.7,P327,06/06/17,harvard_game_pigeons,s04
209,210,melioration,rewarded,0,0.3333,1.43,0.81,3314.7,3329.94,P327,06/06/17,harvard_game_pigeons,s04
210,211,melioration,rewarded,0,0.3333,0.6,0.82,3331.94,3346.36,P327,06/06/17,harvard_game_pigeons,s04
211,212,melioration,rewarded,0,0.3333,2.29,1.15,3348.36,3364.8,P327,06/06/17,harvard_game_pigeons,s04
212,213,melioration,not_rewarded,0,0.3333,0.91,1.37,3366.8,3379.08,P327,06/06/17,harvard_game_pigeons,s04
213,214,melioration,not_rewarded,0,0.3333,0.56,1.76,3381.08,3393.4,P327,06/06/17,harvard_game_pigeons,s04
214,215,melioration,rewarded,0,0.3333,1.5,1.76,3395.4,3411.66,P327,06/06/17,harvard_game_pigeons,s04
215,216,melioration,not_rewarded,0,0.3333,1.28,1.89,3413.66,3426.83,P327,06/06/17,harvard_game_pigeons,s04
216,217,melioration,rewarded,0,0.3333,0.85,1.48,3428.83,3444.16,P327,06/06/17,harvard_game_pigeons,s04
217,218,melioration,not_rewarded,0,0.3333,1.11,0.54,3446.16,3457.81,P327,06/06/17,harvard_game_pigeons,s04
218,219,melioration,not_rewarded,0,0.3333,0.75,1.36,3459.81,3471.92,P327,06/06/17,harvard_game_pigeons,s04
219,220,melioration,not_rewarded,0,0.3333,1.2,1.25,3473.92,3486.37,P327,06/06/17,harvard_game_pigeons,s04
220,221,melioration,not_rewarded,0,0.3333,2.03,1.78,3488.37,3502.18,P327,06/06/17,harvard_game_pigeons,s04
221,222,melioration,rewarded,0,0.3333,0.88,1.66,3504.18,3519.72,P327,06/06/17,harvard_game_pigeons,s04
222,223,melioration,not_rewarded,0,0.3333,0.9,0.84,3521.72,3533.46,P327,06/06/17,harvard_game_pigeons,s04
223,224,melioration,not_rewarded,0,0.3333,0.98,1.17,3535.46,3547.61,P327,06/06/17,harvard_game_pigeons,s04
224,225,melioration,rewarded,0,0.3333,1.34,1.56,3549.61,3565.51,P327,06/06/17,harvard_game_pigeons,s04
225,226,melioration,rewarded,0,0.3333,1.73,1.27,3567.51,3583.51,P327,06/06/17,harvard_game_pigeons,s04
226,227,melioration,not_rewarded,0,0.3333,0.63,1.45,3585.51,3597.59,P327,06/06/17,harvard_game_pigeons,s04
227,,,,,,,,,,P327,06/06/17,harvard_game_pigeons,s04
0,001,maximization,not_rewarded,3,0.1667,8.66,2.87,0.0,21.53,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
1,002,maximization,rewarded,4,0.2222,2.1,0.82,23.53,39.45,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
2,003,maximization,not_rewarded,5,0.2778,1.79,1.45,41.45,54.69,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
3,004,maximization,not_rewarded,6,0.3333,2.63,1.65,56.69,70.97,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
4,005,maximization,not_rewarded,6,0.3333,1.04,3.72,72.97,87.73,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
5,006,maximization,rewarded,6,0.3333,0.99,1.68,89.73,105.4,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
6,007,maximization,not_rewarded,6,0.3333,0.6,1.78,107.4,119.78,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
7,008,maximization,not_rewarded,6,0.3333,1.23,2.37,121.78,135.38,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
8,009,maximization,not_rewarded,6,0.3333,1.77,1.26,137.38,150.41,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
9,010,maximization,not_rewarded,6,0.3333,1.87,1.76,152.41,166.04,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
10,011,maximization,not_rewarded,6,0.3333,6.85,1.6,168.04,186.49,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
11,012,maximization,not_rewarded,6,0.3333,2.05,1.44,188.49,201.98,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
12,013,maximization,not_rewarded,6,0.3333,8.17,1.69,203.98,223.84,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
13,014,maximization,rewarded,6,0.3333,3.17,1.91,225.84,243.92,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
14,015,maximization,not_rewarded,6,0.3333,2.82,1.8,245.92,260.54,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
15,016,maximization,not_rewarded,6,0.3333,7.37,0.96,262.54,280.87,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
16,017,maximization,not_rewarded,6,0.3333,39.75,0.98,282.87,333.6,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
17,018,maximization,not_rewarded,6,0.3333,5.11,1.3,335.6,352.01,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
18,019,maximization,rewarded,6,0.3333,1.4,1.81,354.01,370.22,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
19,020,maximization,not_rewarded,6,0.3333,1.09,1.24,372.22,384.55,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
20,021,maximization,not_rewarded,6,0.3333,1.48,1.11,386.55,399.14,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
21,022,maximization,not_rewarded,6,0.3333,1.26,0.99,401.14,413.39,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
22,023,maximization,not_rewarded,6,0.3333,2.25,0.83,415.39,428.47,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
23,024,maximization,not_rewarded,6,0.3333,0.6,1.75,430.47,442.82,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
24,025,maximization,not_rewarded,6,0.3333,1.84,0.98,444.82,457.64,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
25,026,maximization,not_rewarded,6,0.3333,1.12,1.02,459.64,471.78,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
26,027,maximization,not_rewarded,6,0.3333,0.95,1.33,473.78,486.06,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
27,028,maximization,not_rewarded,6,0.3333,0.71,0.66,488.06,499.43,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
28,029,maximization,not_rewarded,6,0.3333,1.46,0.92,501.43,513.81,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
29,030,maximization,not_rewarded,6,0.3333,1.4,0.97,515.81,528.18,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
30,031,maximization,rewarded,6,0.3333,1.47,0.87,530.18,545.52,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
31,032,maximization,rewarded,6,0.3333,1.15,0.71,547.52,562.38,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
32,033,maximization,not_rewarded,6,0.3333,0.61,1.56,564.38,576.55,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
33,034,maximization,rewarded,6,0.3333,2.34,0.81,578.55,594.7,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
34,035,maximization,not_rewarded,6,0.3333,0.85,1.12,596.7,608.67,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
35,036,maximization,rewarded,6,0.3333,1.27,1.67,610.67,626.61,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
36,037,maximization,not_rewarded,6,0.3333,1.03,1.55,628.61,641.19,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
37,038,maximization,not_rewarded,6,0.3333,1.02,1.09,643.19,655.3,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
38,039,maximization,rewarded,6,0.3333,0.75,0.88,657.3,671.93,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
39,040,maximization,rewarded,6,0.3333,0.94,0.7,673.93,688.57,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
40,041,maximization,not_rewarded,6,0.3333,0.87,1.66,690.57,703.1,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
41,042,maximization,not_rewarded,6,0.3333,0.96,1.24,705.1,717.3,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
42,043,maximization,not_rewarded,6,0.3333,0.91,1.45,719.3,731.66,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
43,044,maximization,not_rewarded,6,0.3333,2.33,1.42,733.66,747.41,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
44,045,maximization,not_rewarded,6,0.3333,4.0,1.76,749.41,765.17,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
45,046,maximization,not_rewarded,6,0.3333,34.82,1.59,767.17,813.58,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
46,047,maximization,not_rewarded,6,0.3333,3.96,2.39,815.58,831.93,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
47,048,maximization,not_rewarded,6,0.3333,2.49,0.96,833.93,847.38,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
48,049,maximization,rewarded,6,0.3333,1.75,1.17,849.38,865.3,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
49,050,maximization,not_rewarded,6,0.3333,3.65,2.12,867.3,883.07,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
50,051,maximization,rewarded,6,0.3333,1.12,0.93,885.07,900.12,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
51,052,maximization,not_rewarded,6,0.3333,1.26,1.39,902.12,914.77,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
52,053,maximization,not_rewarded,6,0.3333,2.35,1.88,916.77,931.0,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
53,054,maximization,not_rewarded,6,0.3333,1.33,1.06,933.0,945.39,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
54,055,maximization,not_rewarded,6,0.3333,1.9,0.96,947.39,960.25,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
55,056,maximization,not_rewarded,6,0.3333,107.12,1.52,962.25,1080.89,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
56,057,maximization,not_rewarded,6,0.3333,2.26,1.58,1082.89,1096.73,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
57,058,maximization,not_rewarded,6,0.3333,3.75,2.26,1098.73,1114.74,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
58,059,maximization,rewarded,6,0.3333,2.82,0.94,1116.74,1133.5,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
59,060,maximization,not_rewarded,6,0.3333,1.19,0.7,1135.5,1147.39,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
60,061,maximization,not_rewarded,6,0.3333,2.36,1.41,1149.39,1163.16,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
61,062,maximization,not_rewarded,6,0.3333,3.08,1.37,1165.16,1179.61,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
62,063,maximization,rewarded,6,0.3333,2.41,1.53,1181.61,1198.55,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
63,064,maximization,not_rewarded,6,0.3333,1.44,0.71,1200.55,1212.7,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
64,065,maximization,rewarded,6,0.3333,1.85,2.42,1214.7,1231.97,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
65,066,maximization,not_rewarded,6,0.3333,1.01,0.75,1233.97,1245.73,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
66,067,maximization,not_rewarded,6,0.3333,1.87,0.79,1247.73,1260.39,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
67,068,maximization,not_rewarded,6,0.3333,0.72,0.85,1262.39,1273.96,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
68,069,maximization,rewarded,6,0.3333,1.05,2.09,1275.96,1292.1,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
69,070,maximization,rewarded,6,0.3333,1.05,1.12,1294.1,1309.27,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
70,071,maximization,not_rewarded,6,0.3333,1.22,2.0,1311.27,1324.49,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
71,072,maximization,rewarded,6,0.3333,0.86,1.74,1326.49,1342.09,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
72,073,maximization,not_rewarded,6,0.3333,1.4,1.01,1344.09,1356.5,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
73,074,maximization,not_rewarded,6,0.3333,1.91,1.48,1358.5,1371.89,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
74,075,maximization,not_rewarded,6,0.3333,1.68,2.55,1373.89,1388.12,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
75,076,maximization,rewarded,6,0.3333,1.61,0.96,1390.12,1405.69,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
76,077,maximization,not_rewarded,6,0.3333,0.65,0.76,1407.69,1419.1,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
77,078,maximization,rewarded,6,0.3333,0.88,1.01,1421.1,1435.99,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
78,079,maximization,not_rewarded,6,0.3333,1.05,0.78,1437.99,1449.82,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
79,080,melioration,not_rewarded,6,0.6667,2.11,3.29,1451.82,1467.22,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
80,081,maximization,not_rewarded,5,0.2778,0.56,0.93,1469.22,1480.71,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
81,082,maximization,not_rewarded,6,0.3333,0.95,0.96,1482.71,1494.62,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
82,083,maximization,not_rewarded,6,0.3333,0.54,0.88,1496.62,1508.04,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
83,084,maximization,rewarded,6,0.3333,0.98,1.89,1510.04,1525.91,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
84,085,maximization,rewarded,6,0.3333,0.48,0.63,1527.91,1542.02,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
85,086,maximization,rewarded,6,0.3333,1.72,0.63,1544.02,1559.37,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
86,087,maximization,not_rewarded,6,0.3333,0.72,0.64,1561.37,1572.73,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
87,088,maximization,not_rewarded,6,0.3333,1.66,1.8,1574.73,1588.19,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
88,089,maximization,rewarded,6,0.3333,1.16,1.06,1590.19,1605.41,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
89,090,maximization,not_rewarded,6,0.3333,1.22,1.03,1607.41,1619.66,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
90,091,maximization,not_rewarded,6,0.3333,1.25,1.91,1621.66,1634.82,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
91,092,maximization,rewarded,6,0.3333,0.99,0.96,1636.82,1651.77,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
92,093,maximization,not_rewarded,6,0.3333,0.85,0.66,1653.77,1665.28,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
93,094,maximization,rewarded,6,0.3333,2.54,1.32,1667.28,1684.14,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
94,095,maximization,rewarded,6,0.3333,0.78,1.34,1686.14,1701.26,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
95,096,maximization,not_rewarded,6,0.3333,0.58,0.73,1703.26,1714.57,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
96,097,maximization,not_rewarded,6,0.3333,3.95,0.95,1716.57,1731.47,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
97,098,maximization,rewarded,6,0.3333,0.65,0.81,1733.47,1747.93,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
98,099,maximization,rewarded,6,0.3333,0.9,1.3,1749.93,1765.13,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
99,100,maximization,not_rewarded,6,0.3333,1.47,1.19,1767.13,1779.79,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
100,101,maximization,rewarded,6,0.3333,1.31,1.09,1781.79,1797.19,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
101,102,maximization,not_rewarded,6,0.3333,0.92,1.35,1799.19,1811.46,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
102,103,maximization,rewarded,6,0.3333,1.17,1.65,1813.46,1829.28,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
103,104,maximization,rewarded,6,0.3333,1.08,1.8,1831.28,1847.16,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
104,105,maximization,rewarded,6,0.3333,11.57,0.74,1849.16,1874.47,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
105,106,maximization,not_rewarded,6,0.3333,2.25,1.43,1876.47,1890.15,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
106,107,maximization,rewarded,6,0.3333,0.86,1.39,1892.15,1907.4,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
107,108,maximization,rewarded,6,0.3333,1.66,1.92,1909.4,1925.98,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
108,109,maximization,not_rewarded,6,0.3333,1.24,1.73,1927.98,1940.95,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
109,110,maximization,rewarded,6,0.3333,539.48,4.16,1942.95,2499.59,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
110,111,maximization,not_rewarded,6,0.3333,177.08,2.23,2501.59,2690.9,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
111,112,maximization,not_rewarded,6,0.3333,126.99,2.99,2692.9,2832.88,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
112,113,maximization,not_rewarded,6,0.3333,3.87,1.98,2834.88,2850.73,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
113,114,maximization,rewarded,6,0.3333,2.08,1.25,2852.73,2869.06,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
114,115,maximization,not_rewarded,6,0.3333,0.78,1.95,2871.06,2883.79,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
115,116,maximization,not_rewarded,6,0.3333,0.97,1.3,2885.79,2898.06,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
116,117,maximization,rewarded,6,0.3333,0.98,0.8,2900.06,2914.84,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
117,118,maximization,rewarded,6,0.3333,1.72,0.87,2916.84,2932.43,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
118,119,maximization,not_rewarded,6,0.3333,1.12,1.67,2934.43,2947.22,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
119,120,maximization,not_rewarded,6,0.3333,0.6,0.66,2949.22,2960.48,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
120,121,maximization,not_rewarded,6,0.3333,0.35,1.81,2962.48,2974.64,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
121,122,maximization,not_rewarded,6,0.3333,1.61,0.87,2976.64,2989.12,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
122,123,maximization,not_rewarded,6,0.3333,1.2,2.43,2991.12,3004.75,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
123,124,maximization,not_rewarded,6,0.3333,0.93,0.6,3006.75,3018.28,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
124,125,maximization,not_rewarded,6,0.3333,1.63,1.51,3020.28,3033.42,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
125,126,maximization,rewarded,6,0.3333,3.27,1.34,3035.42,3053.03,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
126,127,maximization,rewarded,6,0.3333,1.88,1.32,3055.03,3071.23,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
127,128,maximization,not_rewarded,6,0.3333,1.05,1.84,3073.23,3086.12,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
128,129,maximization,not_rewarded,6,0.3333,1.66,0.93,3088.12,3100.71,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
129,130,maximization,not_rewarded,6,0.3333,8.04,1.42,3102.71,3122.17,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
130,131,maximization,not_rewarded,6,0.3333,1.51,0.67,3124.17,3136.35,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
131,132,maximization,rewarded,6,0.3333,0.57,1.42,3138.35,3153.34,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
132,133,maximization,not_rewarded,6,0.3333,0.82,0.74,3155.34,3166.9,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
133,134,maximization,rewarded,6,0.3333,0.88,0.6,3168.9,3183.38,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
134,135,maximization,not_rewarded,6,0.3333,0.5,1.2,3185.38,3197.08,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
135,136,maximization,not_rewarded,6,0.3333,1.27,1.07,3199.08,3211.42,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
136,137,maximization,not_rewarded,6,0.3333,0.8,1.11,3213.42,3225.33,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
137,138,maximization,not_rewarded,6,0.3333,1.31,1.8,3227.33,3240.44,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
138,139,maximization,not_rewarded,6,0.3333,1.59,1.33,3242.44,3255.36,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
139,140,maximization,not_rewarded,6,0.3333,2.62,3.51,3257.36,3273.49,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
140,141,maximization,not_rewarded,6,0.3333,1.53,0.95,3275.49,3287.97,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
141,142,maximization,not_rewarded,6,0.3333,1.21,3.15,3289.97,3304.33,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
142,143,maximization,not_rewarded,6,0.3333,2.07,1.87,3306.33,3320.27,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
143,144,maximization,rewarded,6,0.3333,194.71,27.4,3322.27,3557.38,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
144,145,maximization,rewarded,6,0.3333,4.18,0.87,3559.38,3577.43,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
145,146,maximization,not_rewarded,6,0.3333,1.21,2.06,3579.43,3592.7,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
146,,,,,,,,,,P168,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
0,,,,,,,,,,P498,06/08/17,harvard_game_pigeons_MAXinRIGHT,s06
0,,,,,,,,,,P498,06/04/17,harvard_game_pigeons,s02
0,001,maximization,not_rewarded,3,0.1667,1.68,0.8,0.0,12.48,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
1,002,maximization,rewarded,4,0.2222,1.82,3.8,14.48,33.1,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
2,003,maximization,not_rewarded,5,0.2778,0.84,1.27,35.1,47.21,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
3,004,maximization,rewarded,6,0.3333,1.68,1.28,49.21,65.17,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
4,005,maximization,not_rewarded,6,0.3333,1.21,1.26,67.17,79.64,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
5,006,maximization,not_rewarded,6,0.3333,0.75,1.92,81.64,94.31,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
6,007,maximization,not_rewarded,6,0.3333,1.51,0.75,96.31,108.57,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
7,008,maximization,rewarded,6,0.3333,1.36,1.96,110.57,126.89,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
8,009,maximization,not_rewarded,6,0.3333,1.82,2.99,128.89,143.7,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
9,010,maximization,not_rewarded,6,0.3333,0.82,1.32,145.7,157.84,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
10,011,maximization,rewarded,6,0.3333,1.22,1.3,159.84,175.36,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
11,012,maximization,not_rewarded,6,0.3333,0.58,1.33,177.36,189.27,P327,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
